User_ID,Cust_Name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Books,Orders,Amount
,Priya Verma,2770,Male,18-25,44,Single,Tamil Nadu,South,Doctor,The White Tiger,4,255.08
119193,Vikram Iyer,3428,Female,46-60,41,Married,Tamil Nadu,East,Business,Interpreter of Maladies,6,6889.31
119194,Rahul Singh,4745,Other,46-60,31,Single,Delhi,North,Artist,Malgudi Days,4,7435
119195,Deepak Choudhary,4210,Male,60+,64,Married,West Bengal,West,Doctor,Train to Pakistan,1,6049.98
119196,Neha Gupta,2466,,36-45,24,Widowed,Maharashtra,Central,Business,Malgudi Days,3,7435
119197,Deepak Choudhary,1651,Female,36-45,46,Single,Karnataka,West,Business,Malgudi Days,3,7435
119198,Priya Verma,2713,Female,46-60,40,Single,Delhi,West,Teacher,Interpreter of Maladies,7,6889.31
119199,Kavita Joshi,2751,Other,46-60,52,Single,West Bengal,Central,Business,Train to Pakistan,7,6049.98
,Arjun Reddy,,Other,36-45,24,Single,West Bengal,West,Other,The White Tiger,1,255.08
119201,Arjun Reddy,2990,Male,26-35,,Single,UP,North,,Interpreter of Maladies,4,6889.31
119202,Arjun Reddy,2192,Other,36-45,50,Single,Tamil Nadu,South,Other,The God of Small Things,9,2816.7
119203,Rahul Singh,2696,Other,26-35,37,Married,West Bengal,West,Artist,Midnight’s Children,3,2024.92
119204,Sanjay Mehta,1749,Male,18-25,41,Widowed,Delhi,Central,Business,Midnight’s Children,9,2024.92
119205,Priya Verma,2235,Female,18-25,45,Single,UP,West,Doctor,The White Tiger,2,255.08
119206,Amit Sharma,2744,Female,60+,56,Widowed,Karnataka,,Teacher,The Guide,1,4147.26
119207,Neha Gupta,1542,Other,26-35,54,Divorced,Tamil Nadu,North,Doctor,A Suitable Boy,5,2590.53
119208,Deepak Choudhary,2174,Other,36-45,42,Widowed,Delhi,West,Teacher,Malgudi Days,9,7435
119209,Neha Gupta,1586,Other,60+,34,Single,Karnataka,Central,Artist,Midnight’s Children,1,2024.92
119210,Arjun Reddy,1157,Male,60+,45,Widowed,Delhi,East,,Midnight’s Children,1,2024.92
119211,Amit Sharma,4254,Female,60+,62,Married,Karnataka,East,Other,Ramayana,2,8854.81
119212,Anjali Nair,4141,Male,26-35,,Single,West Bengal,North,Doctor,The Guide,3,4147.26
119213,Arjun Reddy,4193,Male,26-35,47,Widowed,Delhi,Central,Engineer,The Guide,1,4147.26
119214,Deepak Choudhary,2022,Female,26-35,32,Divorced,,North,Teacher,The God of Small Things,2,2816.7
119215,Arjun Reddy,1061,Male,36-45,61,Widowed,Maharashtra,North,Artist,The White Tiger,2,255.08
119216,Rahul Singh,4183,Female,26-35,65,Widowed,Maharashtra,South,Business,Gitanjali,,7449.47
119217,Amit Sharma,4599,Other,26-35,38,Divorced,Karnataka,North,Teacher,Ramayana,6,8854.81
119218,Arjun Reddy,3487,Male,46-60,60,,Delhi,West,Artist,Ramayana,,8854.81
119219,Kavita Joshi,2643,Male,26-35,49,Single,West Bengal,East,Engineer,The Guide,4,4147.26
119220,Amit Sharma,1473,Male,60+,50,Divorced,Delhi,Central,Teacher,Malgudi Days,8,7435
119221,Anjali Nair,1431,Male,26-35,51,Widowed,Karnataka,West,Doctor,A Suitable Boy,5,2590.53
119222,Arjun Reddy,1193,Female,18-25,30,Single,UP,North,Doctor,Malgudi Days,6,7435
119223,Sanjay Mehta,4504,Female,36-45,55,Single,Tamil Nadu,Central,Other,Ramayana,2,8854.81
119224,Amit Sharma,3419,,60+,68,Divorced,Gujarat,West,Teacher,The White Tiger,9,255.08
119225,Neha Gupta,2028,Other,36-45,67,Widowed,West Bengal,Central,Engineer,Ramayana,2,8854.81
119226,Anjali Nair,3941,Female,60+,60,Widowed,Karnataka,South,Engineer,Midnight’s Children,1,2024.92
119227,Anjali Nair,4411,,18-25,67,Married,West Bengal,East,Engineer,Midnight’s Children,1,2024.92
119228,Amit Sharma,1328,Other,18-25,42,Married,Gujarat,Central,Doctor,The Guide,2,4147.26
119229,Anjali Nair,4213,Female,,67,Widowed,Delhi,Central,,Ramayana,9,8854.81
,Neha Gupta,3177,,36-45,53,Married,Karnataka,East,Business,Interpreter of Maladies,,6889.31
119231,Vikram Iyer,4204,Other,26-35,24,Widowed,UP,West,Business,The White Tiger,9,255.08
119232,Arjun Reddy,1355,Female,60+,52,Divorced,UP,West,Artist,The White Tiger,1,255.08
119233,Kavita Joshi,1458,,36-45,69,Divorced,Tamil Nadu,East,Engineer,A Suitable Boy,7,2590.53
119234,Priya Verma,1123,Female,60+,49,Married,UP,West,Engineer,Train to Pakistan,2,6049.98
119235,Amit Sharma,1918,Female,46-60,39,Widowed,Delhi,North,Business,Gitanjali,2,7449.47
119236,Rahul Singh,1091,Male,60+,24,Divorced,Tamil Nadu,Central,Engineer,The God of Small Things,8,2816.7
119237,Priya Verma,1894,Other,60+,21,Single,Maharashtra,North,Engineer,A Suitable Boy,,2590.53
119238,Deepak Choudhary,4511,Male,36-45,61,Widowed,Delhi,East,,Malgudi Days,7,7435
119239,Kavita Joshi,1416,Male,36-45,32,Widowed,Gujarat,South,Other,A Suitable Boy,4,2590.53
119240,Vikram Iyer,4960,Other,18-25,65,,Gujarat,South,Business,Interpreter of Maladies,3,6889.31
119241,Rahul Singh,1128,Other,26-35,27,Single,Delhi,East,Artist,The Guide,7,4147.26
119242,Anjali Nair,1411,Other,60+,36,Divorced,Gujarat,West,Business,Malgudi Days,2,7435
119243,Sanjay Mehta,2802,Male,18-25,30,Married,Maharashtra,North,Engineer,Train to Pakistan,2,6049.98
119244,Rahul Singh,1605,Female,46-60,62,Single,West Bengal,West,,Train to Pakistan,3,6049.98
119245,Priya Verma,2888,Male,36-45,38,Widowed,Delhi,North,Teacher,Train to Pakistan,3,6049.98
119246,Deepak Choudhary,2166,Other,46-60,23,Married,Maharashtra,North,Teacher,Gitanjali,2,7449.47
119247,Kavita Joshi,1654,Female,46-60,56,,Gujarat,Central,Other,The God of Small Things,4,2816.7
119248,Amit Sharma,,Other,46-60,68,Married,Maharashtra,South,Other,Ramayana,8,8854.81
119249,Anjali Nair,4500,Other,,46,Married,Karnataka,,Teacher,Ramayana,2,8854.81
119250,Sanjay Mehta,3578,Female,18-25,47,Single,Maharashtra,North,Teacher,Gitanjali,1,7449.47
119251,Neha Gupta,1449,Other,46-60,64,Married,Karnataka,East,,Gitanjali,2,7449.47
119252,Deepak Choudhary,1803,Female,60+,35,Widowed,Delhi,West,Doctor,The White Tiger,6,255.08
119253,Deepak Choudhary,2143,Female,18-25,39,Divorced,Karnataka,East,Doctor,The God of Small Things,5,2816.7
119254,Vikram Iyer,3090,Other,46-60,,Single,Delhi,East,Other,Train to Pakistan,1,6049.98
119255,Kavita Joshi,2138,Other,18-25,52,Married,Maharashtra,West,Artist,A Suitable Boy,3,2590.53
119256,Sanjay Mehta,4998,Female,46-60,45,Divorced,,Central,Artist,Gitanjali,1,7449.47
119257,Kavita Joshi,3765,Other,36-45,,,West Bengal,Central,Teacher,Midnight’s Children,3,2024.92
119258,Sanjay Mehta,4162,Male,36-45,26,Married,Delhi,West,Artist,Ramayana,7,8854.81
119259,Deepak Choudhary,4681,Male,26-35,58,,UP,East,,Midnight’s Children,3,2024.92
119260,Sanjay Mehta,3975,Female,26-35,55,Widowed,Maharashtra,North,Doctor,Malgudi Days,7,7435
119261,Kavita Joshi,3520,Other,60+,40,Widowed,Maharashtra,West,Other,The Guide,1,4147.26
119262,Amit Sharma,2948,Male,36-45,66,Widowed,West Bengal,South,Doctor,Malgudi Days,3,7435
119263,Arjun Reddy,1508,Male,36-45,68,Widowed,Tamil Nadu,North,Doctor,Train to Pakistan,6,6049.98
119264,Vikram Iyer,3389,Other,46-60,48,Widowed,Tamil Nadu,East,Artist,Malgudi Days,9,7435
119265,Arjun Reddy,2645,Female,46-60,41,Widowed,Karnataka,South,Business,The God of Small Things,7,2816.7
119266,Priya Verma,1314,Other,46-60,67,Married,Tamil Nadu,East,Business,Ramayana,1,8854.81
119267,Anjali Nair,3022,Female,36-45,32,Widowed,Karnataka,East,Engineer,Interpreter of Maladies,4,6889.31
119268,Deepak Choudhary,3295,Female,36-45,53,Widowed,Maharashtra,North,Other,Train to Pakistan,2,6049.98
119269,Sanjay Mehta,2443,Male,26-35,41,Single,Karnataka,Central,Engineer,Ramayana,8,8854.81
119270,Priya Verma,3397,Other,36-45,30,Divorced,UP,South,Business,Gitanjali,8,7449.47
119271,Neha Gupta,4709,Other,46-60,31,Married,Tamil Nadu,South,Doctor,Midnight’s Children,8,2024.92
119272,Priya Verma,1253,Male,18-25,19,Divorced,Karnataka,West,Doctor,A Suitable Boy,1,2590.53
119273,Neha Gupta,3281,Male,36-45,51,Divorced,Tamil Nadu,East,Doctor,The White Tiger,1,255.08
119274,Deepak Choudhary,3391,Male,18-25,64,Widowed,West Bengal,Central,Artist,Train to Pakistan,8,6049.98
119275,Neha Gupta,4429,,26-35,30,Single,UP,,Other,Train to Pakistan,5,6049.98
119276,Rahul Singh,4112,Other,60+,34,Widowed,Karnataka,West,Doctor,Malgudi Days,5,7435
119277,Arjun Reddy,4539,Male,18-25,31,Married,Tamil Nadu,North,Engineer,Malgudi Days,8,7435
119278,Priya Verma,2698,Female,18-25,20,,Delhi,,Engineer,Gitanjali,2,7449.47
,Arjun Reddy,1062,Other,60+,29,Divorced,Tamil Nadu,South,Doctor,Malgudi Days,9,7435
119280,Sanjay Mehta,4992,Other,46-60,40,Single,UP,East,Engineer,Malgudi Days,3,7435
119281,Deepak Choudhary,2523,Other,60+,44,,Karnataka,South,Artist,Train to Pakistan,2,6049.98
119282,Vikram Iyer,4195,Male,18-25,61,,Gujarat,East,Engineer,The God of Small Things,5,2816.7
119283,Sanjay Mehta,2460,Male,26-35,54,Married,Tamil Nadu,West,Artist,Midnight’s Children,1,2024.92
119284,Rahul Singh,1896,Other,46-60,65,Widowed,West Bengal,North,Artist,Ramayana,1,8854.81
119285,Neha Gupta,,Other,46-60,22,Widowed,Tamil Nadu,Central,,Train to Pakistan,8,6049.98
119286,Neha Gupta,4092,Female,26-35,27,Married,UP,South,Teacher,Gitanjali,9,7449.47
119287,Deepak Choudhary,1858,Other,18-25,48,Married,UP,Central,Business,Midnight’s Children,7,2024.92
119288,Neha Gupta,4400,Other,26-35,52,Divorced,Maharashtra,West,Other,Train to Pakistan,4,6049.98
119289,Rahul Singh,1672,Female,46-60,57,Widowed,Delhi,East,Other,The White Tiger,8,255.08
119290,Deepak Choudhary,3385,Female,18-25,64,Divorced,Delhi,Central,Artist,Malgudi Days,9,7435
119291,Amit Sharma,1546,Male,18-25,21,Widowed,Delhi,Central,Business,Train to Pakistan,2,6049.98
,Anjali Nair,2519,Female,18-25,25,Single,Tamil Nadu,West,Business,Malgudi Days,7,7435
119293,Amit Sharma,2499,Male,46-60,62,Married,West Bengal,North,Teacher,Ramayana,6,8854.81
119294,Sanjay Mehta,3319,Other,,21,Married,UP,East,Teacher,Interpreter of Maladies,6,6889.31
119295,Neha Gupta,3946,Female,60+,69,Married,West Bengal,East,Artist,A Suitable Boy,8,2590.53
119296,Vikram Iyer,4740,Female,26-35,52,Divorced,Maharashtra,East,,Train to Pakistan,2,6049.98
119297,Deepak Choudhary,2809,Male,60+,64,Married,Gujarat,West,Doctor,The White Tiger,7,255.08
119298,Neha Gupta,1495,Female,60+,24,Married,Tamil Nadu,West,Doctor,Train to Pakistan,3,6049.98
119299,Arjun Reddy,1322,Female,46-60,26,Widowed,Karnataka,South,Doctor,The Guide,4,4147.26
119300,Anjali Nair,4674,Female,18-25,20,Single,Karnataka,,Other,The Guide,9,4147.26
119301,Arjun Reddy,1523,Male,46-60,22,Married,Gujarat,South,Other,The God of Small Things,1,2816.7
119302,Anjali Nair,,Female,60+,52,Married,Delhi,East,Teacher,The Guide,2,4147.26
119303,Vikram Iyer,2787,Male,18-25,67,Divorced,,Central,Engineer,The Guide,2,4147.26
119304,Vikram Iyer,1549,Female,18-25,35,Married,Tamil Nadu,East,Doctor,The White Tiger,7,255.08
119305,Arjun Reddy,3186,Male,,49,Married,Karnataka,North,Other,Malgudi Days,,7435
119306,Kavita Joshi,1208,Female,18-25,61,,UP,Central,Other,The God of Small Things,9,2816.7
119307,Vikram Iyer,3033,Male,18-25,51,Widowed,Karnataka,East,Teacher,The Guide,4,4147.26
119308,Vikram Iyer,4596,Male,26-35,63,Divorced,Tamil Nadu,Central,Doctor,Midnight’s Children,8,2024.92
119309,Rahul Singh,4575,Female,46-60,,Widowed,UP,South,Other,The Guide,7,4147.26
119310,Neha Gupta,3500,Male,26-35,29,Married,Gujarat,West,Business,The White Tiger,,255.08
119311,Vikram Iyer,2465,Other,,,,Gujarat,East,Teacher,Ramayana,9,8854.81
119312,Amit Sharma,,Other,18-25,69,Divorced,UP,North,Other,Train to Pakistan,7,6049.98
119313,Sanjay Mehta,,Other,46-60,33,Single,Tamil Nadu,,Artist,Midnight’s Children,4,2024.92
119314,Amit Sharma,2192,Other,26-35,27,Married,Gujarat,East,Teacher,Gitanjali,5,7449.47
119315,Rahul Singh,3213,Female,,68,,Gujarat,South,Engineer,The White Tiger,6,255.08
,Amit Sharma,1857,Male,36-45,,Married,Karnataka,Central,Artist,Ramayana,9,8854.81
119317,Amit Sharma,4039,Female,60+,38,Widowed,Maharashtra,,Other,The God of Small Things,9,2816.7
119318,Deepak Choudhary,1275,Other,36-45,18,,Karnataka,East,Business,Ramayana,7,8854.81
119319,Kavita Joshi,3808,Other,46-60,55,Single,West Bengal,South,Teacher,Interpreter of Maladies,6,6889.31
119320,Amit Sharma,2577,Female,46-60,48,Divorced,Karnataka,East,Business,Gitanjali,9,7449.47
119321,Rahul Singh,2613,Other,18-25,50,Married,West Bengal,,Teacher,Gitanjali,3,7449.47
119322,Amit Sharma,4534,Other,26-35,41,Widowed,Karnataka,West,Teacher,Train to Pakistan,5,6049.98
119323,Deepak Choudhary,4470,Female,60+,42,Divorced,West Bengal,South,Artist,Midnight’s Children,6,2024.92
119324,Anjali Nair,1151,Female,18-25,44,Divorced,West Bengal,,Teacher,Interpreter of Maladies,2,6889.31
119325,Kavita Joshi,1942,Female,26-35,61,Divorced,Delhi,South,Business,Gitanjali,9,7449.47
119326,Vikram Iyer,1591,Other,18-25,37,Married,Maharashtra,South,Artist,A Suitable Boy,5,2590.53
119327,Rahul Singh,3991,Male,60+,37,Widowed,Tamil Nadu,Central,Artist,Interpreter of Maladies,2,6889.31
119328,Neha Gupta,3985,Other,18-25,22,Single,,South,Artist,The Guide,9,4147.26
119329,Sanjay Mehta,4856,Female,26-35,55,Married,Gujarat,East,Other,The God of Small Things,4,2816.7
119330,Kavita Joshi,4276,Male,18-25,26,Single,,East,Doctor,A Suitable Boy,5,2590.53
119331,Deepak Choudhary,1104,Other,46-60,23,Married,UP,South,Doctor,A Suitable Boy,1,2590.53
119332,Arjun Reddy,4138,Male,18-25,36,Single,Gujarat,North,Doctor,Train to Pakistan,3,6049.98
,Rahul Singh,4166,Male,36-45,24,Widowed,Gujarat,West,Other,The White Tiger,9,255.08
119334,Kavita Joshi,4645,Female,36-45,29,Married,UP,East,Artist,The God of Small Things,2,2816.7
119335,Anjali Nair,1219,Male,,46,,Karnataka,Central,Doctor,Malgudi Days,7,7435
119336,Neha Gupta,4801,Female,36-45,37,Married,Gujarat,North,Engineer,The God of Small Things,2,2816.7
119337,Deepak Choudhary,2163,Male,60+,24,Married,Delhi,West,Other,Interpreter of Maladies,9,6889.31
119338,Sanjay Mehta,4001,Female,36-45,49,Married,Gujarat,West,Teacher,The White Tiger,4,255.08
119339,Sanjay Mehta,3694,Male,46-60,37,Widowed,Karnataka,Central,Engineer,Gitanjali,6,7449.47
119340,Arjun Reddy,4732,Other,36-45,65,Single,Karnataka,North,Doctor,Gitanjali,4,7449.47
119341,Priya Verma,4538,Male,46-60,51,Widowed,UP,Central,,Interpreter of Maladies,4,6889.31
119342,Neha Gupta,4090,Male,46-60,22,Single,Maharashtra,North,Other,Ramayana,9,8854.81
119343,Anjali Nair,2100,Other,18-25,27,Married,West Bengal,Central,Artist,The White Tiger,2,255.08
119344,Anjali Nair,1850,Other,46-60,28,Divorced,,North,,Ramayana,1,8854.81
119345,Sanjay Mehta,2525,Male,18-25,27,Single,Maharashtra,Central,Business,The Guide,4,4147.26
119346,Sanjay Mehta,1066,Other,60+,67,Single,West Bengal,West,Artist,Midnight’s Children,1,2024.92
119347,Amit Sharma,3996,Male,46-60,31,Single,Tamil Nadu,South,Doctor,Midnight’s Children,3,2024.92
119348,Arjun Reddy,4796,Female,26-35,24,Married,UP,North,Engineer,Train to Pakistan,4,6049.98
119349,Sanjay Mehta,3973,Other,36-45,51,Single,Maharashtra,South,Other,Ramayana,3,8854.81
119350,Kavita Joshi,4528,Other,26-35,18,Widowed,Tamil Nadu,South,Other,The White Tiger,6,255.08
119351,Vikram Iyer,4476,Female,26-35,69,Married,,West,Doctor,The Guide,3,4147.26
119352,Priya Verma,2554,Female,46-60,52,Widowed,Gujarat,North,Artist,The White Tiger,6,255.08
,Rahul Singh,2103,Male,18-25,,,Tamil Nadu,North,Other,Interpreter of Maladies,2,6889.31
119354,Deepak Choudhary,3812,Female,60+,23,Widowed,Gujarat,West,Engineer,Interpreter of Maladies,,6889.31
119355,Sanjay Mehta,2178,,26-35,66,Divorced,Gujarat,Central,Teacher,Malgudi Days,9,7435
119356,Neha Gupta,2947,Male,26-35,55,Divorced,Delhi,North,Other,Midnight’s Children,7,2024.92
119357,Anjali Nair,3080,Other,46-60,65,Married,Gujarat,,Engineer,Ramayana,1,8854.81
119358,Deepak Choudhary,4434,Female,,61,Divorced,Gujarat,Central,Artist,Malgudi Days,8,7435
119359,Neha Gupta,4828,,26-35,69,Single,Gujarat,West,Doctor,Malgudi Days,8,7435
119360,Priya Verma,4346,Other,18-25,45,Married,UP,Central,Teacher,Malgudi Days,7,7435
119361,Anjali Nair,1383,Male,26-35,51,Divorced,Gujarat,East,Teacher,Train to Pakistan,3,6049.98
119362,Vikram Iyer,1820,Other,26-35,26,Divorced,UP,Central,Artist,The White Tiger,1,255.08
119363,Priya Verma,1169,Other,60+,42,,West Bengal,South,Doctor,Train to Pakistan,9,6049.98
119364,Deepak Choudhary,,Other,18-25,35,Widowed,UP,South,Artist,Interpreter of Maladies,9,6889.31
119365,Priya Verma,3810,,36-45,27,Married,Maharashtra,North,,Midnight’s Children,3,2024.92
119366,Priya Verma,2838,Male,26-35,69,Widowed,UP,West,Teacher,Midnight’s Children,6,2024.92
119367,Neha Gupta,3214,,18-25,35,Divorced,UP,West,Teacher,Gitanjali,7,7449.47
119368,Kavita Joshi,3971,Male,36-45,46,Single,Tamil Nadu,South,Business,The Guide,3,4147.26
119369,Amit Sharma,4880,Other,46-60,37,,Delhi,,Other,Midnight’s Children,8,2024.92
119370,Vikram Iyer,3526,Female,60+,69,Married,Maharashtra,South,Other,Ramayana,1,8854.81
119371,Kavita Joshi,3405,Other,36-45,33,,Delhi,,Business,Gitanjali,5,7449.47
119372,Sanjay Mehta,3683,Other,26-35,39,Divorced,Maharashtra,East,Business,Gitanjali,6,7449.47
119373,Deepak Choudhary,4784,Other,18-25,61,Married,Gujarat,Central,Teacher,Train to Pakistan,1,6049.98
119374,Amit Sharma,3047,Female,36-45,57,Married,West Bengal,East,,Interpreter of Maladies,3,6889.31
119375,Amit Sharma,,Male,36-45,67,Divorced,Tamil Nadu,East,Teacher,A Suitable Boy,5,2590.53
119376,Deepak Choudhary,1373,Male,26-35,23,Divorced,Gujarat,Central,Teacher,Ramayana,1,8854.81
119377,Kavita Joshi,3797,Female,26-35,25,Married,UP,West,Business,The Guide,8,4147.26
119378,Vikram Iyer,2275,Other,36-45,65,Married,West Bengal,West,Artist,The God of Small Things,2,2816.7
119379,Deepak Choudhary,3163,Female,46-60,40,Widowed,Maharashtra,North,Teacher,Ramayana,7,8854.81
119380,Sanjay Mehta,2457,Other,60+,29,Married,Maharashtra,North,Artist,A Suitable Boy,8,2590.53
119381,Kavita Joshi,3835,Other,60+,19,Divorced,UP,West,Other,Interpreter of Maladies,2,6889.31
119382,Rahul Singh,4909,Other,18-25,38,Divorced,Gujarat,East,Artist,The Guide,5,4147.26
119383,Rahul Singh,3664,Male,18-25,35,Widowed,West Bengal,Central,Other,The God of Small Things,7,2816.7
119384,Sanjay Mehta,2758,Other,36-45,55,Divorced,Maharashtra,Central,Doctor,Malgudi Days,3,7435
119385,Neha Gupta,3642,Female,60+,55,Married,West Bengal,Central,Other,Midnight’s Children,4,2024.92
119386,Rahul Singh,2018,Male,36-45,30,Married,West Bengal,South,Artist,The Guide,3,4147.26
119387,Anjali Nair,1547,Female,26-35,36,Divorced,West Bengal,East,Doctor,The God of Small Things,,2816.7
119388,Rahul Singh,1577,Female,60+,40,Married,Maharashtra,South,Business,Gitanjali,9,7449.47
119389,Rahul Singh,4247,Other,46-60,32,Single,Tamil Nadu,South,Other,The White Tiger,4,255.08
119390,Sanjay Mehta,2314,Male,60+,41,Widowed,Gujarat,South,Business,Interpreter of Maladies,2,6889.31
119391,Sanjay Mehta,4631,Other,60+,48,Widowed,Karnataka,West,Business,The God of Small Things,4,2816.7
119392,Amit Sharma,3499,Other,60+,52,Divorced,UP,West,Artist,The God of Small Things,4,2816.7
119393,Amit Sharma,4922,,60+,58,Married,Karnataka,West,Business,A Suitable Boy,6,2590.53
119394,Sanjay Mehta,3214,,60+,48,Divorced,UP,South,Other,A Suitable Boy,6,2590.53
119395,Arjun Reddy,2129,Male,26-35,43,Divorced,West Bengal,North,Business,The God of Small Things,8,2816.7
119396,Kavita Joshi,,Other,36-45,57,Single,Gujarat,Central,Doctor,Train to Pakistan,2,6049.98
119397,Sanjay Mehta,3334,Other,46-60,49,Married,Karnataka,South,Doctor,Malgudi Days,5,7435
119398,Vikram Iyer,2961,Other,46-60,46,Married,Delhi,Central,Business,The Guide,3,4147.26
119399,Amit Sharma,3876,Female,26-35,58,Single,Delhi,South,Doctor,Train to Pakistan,9,6049.98
119400,Anjali Nair,1093,Other,26-35,45,Single,Karnataka,South,Other,Ramayana,2,8854.81
119401,Deepak Choudhary,2935,Other,26-35,25,Married,UP,North,Engineer,Interpreter of Maladies,,6889.31
119402,Amit Sharma,1387,Male,60+,66,Widowed,Tamil Nadu,Central,Artist,Gitanjali,2,7449.47
119403,Sanjay Mehta,,Female,36-45,66,Widowed,Tamil Nadu,East,Teacher,Gitanjali,4,7449.47
119404,Kavita Joshi,3359,Other,60+,55,Single,Maharashtra,North,Business,Midnight’s Children,6,2024.92
119405,Vikram Iyer,1721,Other,18-25,69,Divorced,Gujarat,North,Doctor,Malgudi Days,9,7435
119406,Anjali Nair,4118,Female,18-25,21,,Maharashtra,West,Engineer,Midnight’s Children,3,2024.92
119407,Deepak Choudhary,1076,Female,18-25,61,Widowed,UP,,Engineer,Malgudi Days,2,7435
119408,Rahul Singh,3648,Other,46-60,20,Single,Delhi,West,Business,The God of Small Things,6,2816.7
119409,Priya Verma,2751,Male,26-35,53,Married,Maharashtra,North,Teacher,Interpreter of Maladies,8,6889.31
,Anjali Nair,3702,Male,46-60,61,,Maharashtra,East,Artist,The Guide,,4147.26
119411,Arjun Reddy,1581,Female,60+,66,Married,UP,East,Artist,Train to Pakistan,8,6049.98
,Rahul Singh,,Male,46-60,,Divorced,UP,South,Business,The White Tiger,6,255.08
119413,Amit Sharma,4192,Male,60+,33,Widowed,UP,South,Other,Gitanjali,4,7449.47
119414,Vikram Iyer,3621,Male,,40,Widowed,Karnataka,North,Other,Train to Pakistan,6,6049.98
119415,Rahul Singh,4022,Female,26-35,24,Divorced,Karnataka,West,Business,Gitanjali,4,7449.47
119416,Priya Verma,2225,Male,60+,56,Single,Delhi,Central,Engineer,The White Tiger,,255.08
119417,Amit Sharma,1502,Other,46-60,37,Widowed,Maharashtra,West,Doctor,Gitanjali,8,7449.47
119418,Sanjay Mehta,1025,,36-45,53,Divorced,UP,Central,Other,Ramayana,2,8854.81
119419,Vikram Iyer,1248,Female,46-60,45,Divorced,Karnataka,North,Teacher,The Guide,2,4147.26
119420,Arjun Reddy,1274,Male,46-60,51,Widowed,West Bengal,East,Doctor,Midnight’s Children,1,2024.92
119421,Rahul Singh,2655,Female,60+,64,Divorced,,Central,Artist,The White Tiger,5,255.08
119422,Rahul Singh,2760,Other,36-45,57,Widowed,Maharashtra,East,Artist,Malgudi Days,4,7435
119423,Priya Verma,2195,Male,60+,36,Single,Karnataka,South,Teacher,Malgudi Days,9,7435
119424,Sanjay Mehta,4296,Male,60+,29,Single,UP,West,Other,A Suitable Boy,7,2590.53
119425,Sanjay Mehta,,Other,36-45,60,Divorced,Karnataka,South,Teacher,The God of Small Things,8,2816.7
119426,Kavita Joshi,3080,Female,60+,69,Widowed,Delhi,West,Business,Ramayana,2,8854.81
119427,Rahul Singh,2717,Other,36-45,61,Married,Gujarat,North,Engineer,The White Tiger,9,255.08
119428,Deepak Choudhary,4439,Female,60+,,Married,Gujarat,North,Business,The White Tiger,7,255.08
119429,Neha Gupta,4074,Male,36-45,62,Widowed,Gujarat,East,Artist,The God of Small Things,5,2816.7
119430,Anjali Nair,1012,Other,46-60,57,Divorced,Maharashtra,North,Engineer,Malgudi Days,5,7435
,Neha Gupta,4550,Other,46-60,64,Widowed,Maharashtra,North,Doctor,Ramayana,2,8854.81
119432,Anjali Nair,4065,Other,46-60,52,Single,Delhi,West,,The Guide,5,4147.26
119433,Neha Gupta,1925,Female,18-25,57,Married,Karnataka,Central,Teacher,The White Tiger,5,255.08
119434,Sanjay Mehta,3753,Female,26-35,62,Divorced,West Bengal,East,Doctor,Malgudi Days,9,7435
119435,Deepak Choudhary,1283,Other,36-45,28,Married,Delhi,North,Other,Interpreter of Maladies,9,6889.31
119436,Amit Sharma,4183,Other,18-25,19,Divorced,Karnataka,Central,Other,The White Tiger,4,255.08
119437,Anjali Nair,3488,Female,60+,30,Single,Maharashtra,East,Doctor,Midnight’s Children,,2024.92
119438,Kavita Joshi,1084,Other,60+,25,Single,Gujarat,North,Business,The Guide,6,4147.26
119439,Rahul Singh,4775,Male,60+,29,Single,,South,Doctor,A Suitable Boy,4,2590.53
119440,Anjali Nair,2087,Male,,47,,West Bengal,Central,Artist,Gitanjali,2,7449.47
119441,Kavita Joshi,2983,Other,46-60,42,Widowed,UP,South,Artist,The Guide,8,4147.26
119442,Rahul Singh,1771,Other,46-60,24,Single,UP,East,Engineer,Midnight’s Children,2,2024.92
119443,Deepak Choudhary,1357,Female,36-45,26,Married,Gujarat,South,Business,A Suitable Boy,1,2590.53
119444,Amit Sharma,3410,Female,36-45,38,Widowed,Maharashtra,North,Other,Midnight’s Children,6,2024.92
119445,Deepak Choudhary,,Female,26-35,25,Single,West Bengal,Central,Doctor,The God of Small Things,8,2816.7
119446,Priya Verma,1743,Female,60+,40,Single,Tamil Nadu,East,Business,The Guide,5,4147.26
119447,Kavita Joshi,3363,Male,36-45,,Divorced,Delhi,East,Doctor,A Suitable Boy,7,2590.53
119448,Priya Verma,1698,Female,36-45,68,Widowed,Maharashtra,North,Business,Malgudi Days,2,7435
119449,Arjun Reddy,2067,Other,46-60,40,Divorced,Gujarat,West,,Ramayana,,8854.81
119450,Anjali Nair,1178,Female,18-25,26,,Tamil Nadu,North,Teacher,The Guide,3,4147.26
119451,Anjali Nair,3302,Female,60+,55,Divorced,West Bengal,North,Other,The White Tiger,6,255.08
119452,Rahul Singh,2057,Male,46-60,40,Widowed,Karnataka,Central,Teacher,Train to Pakistan,7,6049.98
119453,Anjali Nair,3931,Female,36-45,27,Married,Gujarat,East,Engineer,The Guide,9,4147.26
119454,Neha Gupta,1523,Other,18-25,48,,,East,Artist,The White Tiger,9,255.08
